32045.8,0,0,0,-0.103422,0.711582,-0.268378,-0.268378,0,0,0,0,0,0,0,0,0.103422,0.103422,0,-0.711582,-0.711582,0,0.268378,0.268378,0,0,0
32046.8,0,0,0,-0.103422,0.711582,-0.268378,-0.268378,0,0,0,0,0,0,0,0,0,0.103422,0,0,-0.711582,0,0,0.268378,0,0,0
32047.8,0,0,0,-0.103422,0.708839,-0.267451,-0.267451,0,0,0,0,0,0,0,0,0,0.103422,0,0.00274318,-0.708839,0,-0.000926239,0.267451,0,0,0
32048.8,0,0,0,-0.108123,0.702804,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00470102,0.108123,0,0.00877361,-0.702804,0,-0.00578745,0.262589,0,0,0
32049.8,0,0,0,-0.108123,0.706644,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00469318,0.108123,0,0.00491854,-0.706644,0,-0.0057778,0.262589,0,0,0
32050.8,0,0,0,-0.108123,0.705547,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00468536,0.108123,0,0.00600761,-0.705547,0,-0.00553661,0.26282,0,0,0
32051.9,0,0,0,-0.108123,0.704449,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00467755,0.108123,0,0.00709487,-0.704449,0,-0.00552739,0.26282,0,0,0
32052.9,0,0,0,-0.108123,0.704449,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00466975,0.108123,0,0.00708305,-0.704449,0,-0.00551817,0.26282,0,0,0
32053.9,0,0,0,-0.112824,0.692379,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00936299,0.112824,0,0.0191412,-0.692379,0,-0.00550898,0.26282,0,0,0
32054.9,0,0,0,-0.112824,0.690185,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00934738,0.112824,0,0.0213039,-0.690185,0,-0.0054998,0.26282,0,0,0
32055.9,0,0,0,-0.112824,0.692928,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.0093318,0.112824,0,0.0185252,-0.692928,0,-0.00549063,0.26282,0,0,0
32056.9,0,0,0,-0.108123,0.692928,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00461523,0.108123,0,0.0184943,-0.692928,0,-0.00548148,0.26282,0,0,0
32057.9,0,0,0,-0.108123,0.692928,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00460754,0.108123,0,0.0184635,-0.692928,0,-0.00547234,0.26282,0,0,0
32058.9,0,0,0,-0.108123,0.692379,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.00459986,0.108123,0,0.0189814,-0.692379,0,-0.00546322,0.26282,0,0,0
32059.9,0,0,0,-0.108123,0.692928,-0.26282,-0.26282,0,0,0,0,0,0,0,0,0.0045922,0.108123,0,0.0184011,-0.692928,0,-0.00545412,0.26282,0,0,0
32060.9,0,0,0,-0.108123,0.694574,-0.261431,-0.261431,0,0,0,0,0,0,0,0,0.00458454,0.108123,0,0.0167245,-0.694574,0,-0.00683439,0.261431,0,0,0
32061.9,0,0,0,-0.108123,0.694574,-0.261431,-0.261431,0,0,0,0,0,0,0,0,0.0045769,0.108123,0,0.0166966,-0.694574,0,-0.00682299,0.261431,0,0,0
32062.9,0,0,0,-0.108123,0.694574,-0.261431,-0.261431,0,0,0,0,0,0,0,0,0.00456927,0.108123,0,0.0166688,-0.694574,0,-0.00681162,0.261431,0,0,0
32063.9,0,0,0,-0.108123,0.694025,-0.261431,-0.261431,0,0,0,0,0,0,0,0,0.00456166,0.108123,0,0.0171897,-0.694025,0,-0.00680027,0.261431,0,0,0
32065,0,0,0,-0.108123,0.691282,-0.261431,-0.261431,0,0,0,0,0,0,0,0,0.00455406,0.108123,0,0.0199042,-0.691282,0,-0.00678894,0.261431,0,0,0
32066,0,0,0,-0.108123,0.690185,-0.252169,-0.252169,0,0,0,0,0,0,0,0,0.00454646,0.108123,0,0.0209683,-0.690185,0,-0.01604,0.252169,0,0,0
32067,0,0,0,-0.108123,0.692928,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00453889,0.108123,0,0.0181902,-0.692928,0,-0.00559309,0.262589,0,0,0
32068,0,0,0,-0.108123,0.692928,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00453132,0.108123,0,0.0181599,-0.692928,0,-0.00558377,0.262589,0,0,0
32069,0,0,0,-0.112824,0.691831,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00922479,0.112824,0,0.0192269,-0.691831,0,-0.00557446,0.262589,0,0,0
32070,0,0,0,-0.112824,0.691831,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00920941,0.112824,0,0.0191948,-0.691831,0,-0.00556517,0.262589,0,0,0
32071,0,0,0,-0.112824,0.691831,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00919406,0.112824,0,0.0191628,-0.691831,0,-0.0055559,0.262589,0,0,0
32072,0,0,0,-0.112824,0.691282,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00917874,0.112824,0,0.0196795,-0.691282,0,-0.00554664,0.262589,0,0,0
32073,0,0,0,-0.112824,0.691282,-0.262589,-0.262589,0,0,0,0,0,0,0,0,0.00916344,0.112824,0,0.0196467,-0.691282,0,-0.00553739,0.262589,0,0,0
32074,0,0,0,-0.112824,0.690185,-0.257726,-0.257726,0,0,0,0,0,0,0,0,0.00914817,0.112824,0,0.0207113,-0.690185,0,-0.0103909,0.257726,0,0,0
32075,0,0,0,-0.112824,0.690185,-0.252632,-0.252632,0,0,0,0,0,0,0,0,0.00913292,0.112824,0,0.0206767,-0.690185,0,-0.0154679,0.252632,0,0,0
32076,0,0,0,-0.112824,0.690734,-0.252632,-0.252632,0,0,0,0,0,0,0,0,0.0091177,0.112824,0,0.0200936,-0.690734,0,-0.0154421,0.252632,0,0,0
32077,0,0,0,-0.103422,0.690734,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000299527,0.103422,0,0.0200601,-0.690734,0,-0.00453309,0.263515,0,0,0
32078,0,0,0,-0.103422,0.690734,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000299028,0.103422,0,0.0200267,-0.690734,0,-0.00452553,0.263515,0,0,0
32079,0,0,0,-0.103422,0.690734,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000298529,0.103422,0,0.0199933,-0.690734,0,-0.00451799,0.263515,0,0,0
32080,0,0,0,-0.103422,0.690734,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000298032,0.103422,0,0.01996,-0.690734,0,-0.00451046,0.263515,0,0,0
32081,0,0,0,-0.103422,0.690734,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000297535,0.103422,0,0.0199267,-0.690734,0,-0.00450294,0.263515,0,0,0
32082,0,0,0,-0.103422,0.691831,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000297039,0.103422,0,0.0187963,-0.691831,0,-0.00449544,0.263515,0,0,0
32083,0,0,0,-0.103422,0.692379,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000296544,0.103422,0,0.0182163,-0.692379,0,-0.00448795,0.263515,0,0,0
32084,0,0,0,-0.103422,0.692379,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.00029605,0.103422,0,0.0181859,-0.692379,0,-0.00448047,0.263515,0,0,0
32085,0,0,0,-0.103422,0.692379,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000295557,0.103422,0,0.0181556,-0.692379,0,-0.004473,0.263515,0,0,0
32085.9,0,0,0,-0.103422,0.691831,-0.263515,-0.263515,0,0,0,0,0,0,0,0,-0.000295064,0.103422,0,0.018674,-0.691831,0,-0.00446554,0.263515,0,0,0
32087,0,0,0,-0.108123,0.691831,-0.263515,-0.263515,0,0,0,0,0,0,0,0,0.00440644,0.108123,0,0.0186429,-0.691831,0,-0.0044581,0.263515,0,0,0
32088,0,0,0,-0.108123,0.689088,-0.263515,-0.263515,0,0,0,0,0,0,0,0,0.0043991,0.108123,0,0.021355,-0.689088,0,-0.00445067,0.263515,0,0,0
32089,0,0,0,-0.108123,0.691282,-0.263515,-0.263515,0,0,0,0,0,0,0,0,0.00439177,0.108123,0,0.0191249,-0.691282,0,-0.00444325,0.263515,0,0,0
32090,0,0,0,-0.108123,0.692379,-0.263283,-0.263283,0,0,0,0,0,0,0,0,0.00438445,0.108123,0,0.0179957,-0.692379,0,-0.00466741,0.263283,0,0,0
32091,0,0,0,-0.108123,0.691282,-0.268378,-0.268378,0,0,0,0,0,0,0,0,0.00437714,0.108123,0,0.019063,-0.691282,0,0.000434686,0.268378,0,0,0
32092,0,0,0,-0.108123,0.691282,-0.268378,-0.268378,0,0,0,0,0,0,0,0,0.00436985,0.108123,0,0.0190312,-0.691282,0,0.000433962,0.268378,0,0,0
32093,0,0,0,-0.108123,0.691282,-0.268378,-0.268378,0,0,0,0,0,0,0,0,0.00436256,0.108123,0,0.0189995,-0.691282,0,0.000433238,0.268378,0,0,0
32094,0,0,0,-0.108123,0.691282,-0.273472,-0.273472,0,0,0,0,0,0,0,0,0.00435529,0.108123,0,0.0189678,-0.691282,0,0.00552683,0.273472,0,0,0
32095,0,0,0,-0.108123,0.691282,-0.273472,-0.273472,0,0,0,0,0,0,0,0,0.00434803,0.108123,0,0.0189362,-0.691282,0,0.00551762,0.273472,0,0,0
32096,0,0,0,-0.108123,0.691282,-0.273472,-0.273472,0,0,0,0,0,0,0,0,0.00434079,0.108123,0,0.0189047,-0.691282,0,0.00550842,0.273472,0,0,0
32097,0,0,0,-0.108123,0.691831,-0.266988,-0.266988,0,0,0,0,0,0,0,0,0.00433355,0.108123,0,0.0183245,-0.691831,0,-0.00098443,0.266988,0,0,0
32098,0,0,0,-0.108123,0.691831,-0.266988,-0.266988,0,0,0,0,0,0,0,0,0.00432633,0.108123,0,0.018294,-0.691831,0,-0.00098279,0.266988,0,0,0
32099,0,0,0,-0.108123,0.691831,-0.269072,-0.269072,0,0,0,0,0,0,0,0,0.00431912,0.108123,0,0.0182635,-0.691831,0,0.00110289,0.269072,0,0,0
32100,0,0,0,-0.103422,0.705547,-0.267683,-0.267683,0,0,0,0,0,0,0,0,-0.000389096,0.103422,0,0.00451713,-0.705547,0,-0.00028831,0.267683,0,0,0
32101,0,0,0,-0.103422,0.705547,-0.269767,-0.269767,0,0,0,0,0,0,0,0,-0.000388448,0.103422,0,0.0045096,-0.705547,0,0.00179621,0.269767,0,0,0
32102,0,0,0,-0.103422,0.705547,-0.268146,-0.268146,0,0,0,0,0,0,0,0,-0.0003878,0.103422,0,0.00450209,-0.705547,0,0.000172296,0.268146,0,0,0
32103,0,0,0,-0.103422,0.726395,-0.273009,-0.273009,0,0,0,0,0,0,0,0,-0.000387154,0.103422,0,-0.0163536,-0.726395,0,0.00503476,0.273009,0,0,0
32104,0,0,0,-0.0940203,0.731881,-0.273009,-0.273009,0,0,0,0,0,0,0,0,-0.00978854,0.0940203,0,-0.0218127,-0.731881,0,0.00502637,0.273009,0,0,0
32105,0,0,0,-0.103422,0.727492,-0.273009,-0.273009,0,0,0,0,0,0,0,0,-0.000370194,0.103422,0,-0.0173873,-0.727492,0,0.00501799,0.273009,0,0,0
32106,0,0,0,-0.0940203,0.734624,-0.273009,-0.273009,0,0,0,0,0,0,0,-0.0133195,-0.00977161,0.0940203,-0.0382674,-0.0244906,-0.734624,0.00867191,0.00500963,0.273009,0,0,0
32107,0,0,0,-0.0940203,0.73627,-0.273009,-0.273009,0,0,0,0,0,0,0,-0.0131628,-0.00975532,0.0940203,-0.0395293,-0.0260957,-0.73627,0.00859473,0.00500128,0.273009,0,0,0
32108,0,0,0,-0.103422,0.735722,-0.267451,-0.267451,0,0,0,0,0,0,0,-0.00360411,-0.000337033,0.103422,-0.0385692,-0.0255035,-0.735722,0.00296011,-0.000564487,0.267451,0,0,0
32109.1,0,0,0,-0.103422,0.738465,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00360411,-0.000336471,0.103422,-0.0408643,-0.0282042,-0.738465,0.00944378,0.00592013,0.273935,0,0,0
32110.1,0,0,0,-0.103422,0.738465,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00352576,-0.00033591,0.103422,-0.0402699,-0.0281572,-0.738465,0.00925467,0.00591026,0.273935,0,0,0
32111.1,0,0,0,-0.103422,0.737368,-0.266294,-0.266294,0,0,0,0,0,0,0,-0.00344741,-0.00033535,0.103422,-0.0386423,-0.027013,-0.737368,0.00142409,-0.00174106,0.266294,0,0,0
32112.1,0,0,0,-0.103422,0.737368,-0.266294,-0.266294,0,0,0,0,0,0,0,-0.00336906,-0.000334791,0.103422,-0.038112,-0.026968,-0.737368,0.0013662,-0.00173816,0.266294,0,0,0
32113.1,0,0,0,-0.103422,0.737368,-0.266294,-0.266294,0,0,0,0,0,0,0,-0.00329071,-0.000334233,0.103422,-0.0375633,-0.026923,-0.737368,0.00130831,-0.00173526,0.266294,0,0,0
32114.1,0,0,0,-0.103422,0.737368,-0.270462,-0.270462,0,0,0,0,0,0,0,-0.00321236,-0.000333676,0.103422,-0.0370147,-0.0268782,-0.737368,0.0054185,0.0024357,0.270462,0,0,0
32115.1,0,0,0,-0.0987213,0.737368,-0.270462,-0.270462,0,0,0,0,0,0,0,-0.00775668,-0.00503414,0.0987213,-0.0362649,-0.0268334,-0.737368,0.00529114,0.00243164,0.270462,0,0,0
32116.1,0,0,0,-0.0987213,0.737368,-0.270462,-0.270462,0,0,0,0,0,0,0,-0.00752162,-0.00502575,0.0987213,-0.0354785,-0.0267886,-0.737368,0.00516378,0.00242759,0.270462,0,0,0
32117.1,0,0,0,-0.103422,0.738465,-0.269999,-0.269999,0,0,0,0,0,0,0,-0.00258556,-0.000316354,0.103422,-0.0358351,-0.0278413,-0.738465,0.0045733,0.00196043,0.269999,0,0,0
32118.1,0,0,0,-0.103422,0.738465,-0.270925,-0.270925,0,0,0,0,0,0,0,-0.00250721,-0.000315826,0.103422,-0.0350762,-0.0277949,-0.738465,0.0053799,0.0028834,0.270925,0,0,0
32119.1,0,0,0,-0.103422,0.737368,-0.267451,-0.267451,0,0,0,0,0,0,0,-0.00242886,-0.0003153,0.103422,-0.0332199,-0.0266513,-0.737368,0.00177143,-0.000594804,0.267451,0,0,0
32120.1,0,0,0,-0.103422,0.737368,-0.268378,-0.268378,0,0,0,0,0,0,0,-0.00235051,-0.000314775,0.103422,-0.0324701,-0.0266068,-0.737368,0.00262048,0.000332426,0.268378,0,0,0
32121.1,0,0,0,-0.0940203,0.737368,-0.269767,-0.269767,0,0,0,0,0,0,0,-0.0116742,-0.00971628,0.0940203,-0.0317295,-0.0265625,-0.737368,0.00391722,0.00172123,0.269767,0,0,0
32122.1,0,0,0,-0.103422,0.737916,-0.27463,-0.27463,0,0,0,0,0,0,0,-0.00203711,-0.000298056,0.103422,-0.0315649,-0.0270669,-0.737916,0.00864104,0.00658112,0.27463,0,0,0
32123.1,0,0,0,-0.0940203,0.739014,-0.27463,-0.27463,0,0,0,0,0,0,0,-0.0113608,-0.00969959,0.0940203,-0.0319398,-0.028119,-0.739014,0.00842106,0.00657015,0.27463,0,0,0
32124.1,0,0,0,-0.0940203,0.740111,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.0111257,-0.00968342,0.0940203,-0.0322964,-0.0291694,-0.740111,0.00750639,0.00586452,0.273935,0,0,0
32125.1,0,0,0,-0.0987213,0.740111,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00618967,-0.00496627,0.0987213,-0.0315283,-0.0291208,-0.740111,0.00729799,0.00585474,0.273935,0,0,0
32126.1,0,0,0,-0.0987213,0.740659,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00603297,-0.00495799,0.0987213,-0.0312631,-0.0296209,-0.740659,0.00708959,0.00584499,0.273935,0,0,0
32127.1,0,0,0,-0.0987213,0.741208,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00587627,-0.00494973,0.0987213,-0.0309705,-0.0301202,-0.741208,0.00672681,0.00583524,0.273935,0,0,0
32128.1,0,0,0,-0.0987213,0.741208,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00571957,-0.00494148,0.0987213,-0.0301659,-0.03007,-0.741208,0.0065377,0.00582552,0.273935,0,0,0
32129.1,0,0,0,-0.0987213,0.741208,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00556287,-0.00493324,0.0987213,-0.0293612,-0.0300199,-0.741208,0.0063486,0.00581581,0.273935,0,0,0
32130.1,0,0,0,-0.0987213,0.741208,-0.273935,-0.273935,0,0,0,0,0,0,0,-0.00532782,-0.00492502,0.0987213,-0.0285382,-0.0299698,-0.741208,0.00615949,0.00580612,0.273935,0,0,0
32131.1,0,0,0,-0.0940203,0.746694,-0.279724,-0.279724,0,0,0,0,0,0,0,-0.00979378,-0.00961783,0.0940203,-0.0332017,-0.0354063,-0.746694,0.0117594,0.0115854,0.279724,0,0,0
32132.1,0,0,0,-0.0940203,0.747243,-0.283892,-0.283892,0,0,0,0,0,0,0,-0.00948038,-0.0096018,0.0940203,-0.0328359,-0.0358959,-0.747243,0.0156419,0.0157342,0.283892,0,0,0
32133.1,0,0,0,-0.0846183,0.748889,-0.291302,-0.291302,0,0,0,0,0,0,0,-0.018569,-0.0189878,0.0846183,-0.0335491,-0.037482,-0.748889,0.0226967,0.0231179,0.291302,0,0,0
32134.1,0,0,0,-0.0893193,0.748889,-0.291302,-0.291302,0,0,0,0,0,0,0,-0.0133979,-0.0142552,0.0893193,-0.032589,-0.0374195,-0.748889,0.0222182,0.0230794,0.291302,0,0,0
32135.1,0,0,0,-0.0893193,0.749986,-0.283661,-0.283661,0,0,0,0,0,0,0,-0.0130061,-0.0142314,0.0893193,-0.0327079,-0.0384544,-0.749986,0.0140171,0.0153994,0.283661,0,0,0
32136.1,0,0,0,-0.0893193,0.756021,-0.283661,-0.283661,0,0,0,0,0,0,0,-0.0126144,-0.0142077,0.0893193,-0.0377462,-0.0444253,-0.756021,0.0134999,0.0153738,0.283661,0,0,0
32137.1,0,0,0,-0.0893193,0.761508,-0.290607,-0.290607,0,0,0,0,0,0,0,-0.0122226,-0.014184,0.0893193,-0.0421444,-0.0498376,-0.761508,0.0199296,0.0222949,0.290607,0,0,0
32138.1,0,0,0,-0.0893193,0.759313,-0.290607,-0.290607,0,0,0,0,0,0,0,-0.0119876,-0.0141604,0.0893193,-0.0387703,-0.04756,-0.759313,0.019478,0.0222578,0.290607,0,0,0
32139.1,0,0,0,-0.0893193,0.759313,-0.290607,-0.290607,0,0,0,0,0,0,0,-0.0117525,-0.0141368,0.0893193,-0.0376273,-0.0474808,-0.759313,0.0190265,0.0222207,0.290607,0,0,0
32140.1,0,0,0,-0.0893193,0.758764,-0.290607,-0.290607,0,0,0,0,0,0,0,-0.0115175,-0.0141132,0.0893193,-0.0359357,-0.046853,-0.758764,0.018575,0.0221836,0.290607,0,0,0
32141.1,0,0,0,-0.0940203,0.760959,-0.282503,-0.282503,0,0,0,0,0,0,0,-0.00658142,-0.00938867,0.0940203,-0.0369964,-0.0489695,-0.760959,0.0100188,0.0140421,0.282503,0,0,0
32142.1,0,0,0,-0.0940203,0.760959,-0.282503,-0.282503,0,0,0,0,0,0,0,-0.00642472,-0.00937302,0.0940203,-0.035826,-0.0488878,-0.760959,0.00970235,0.0140187,0.282503,0,0,0
32143.1,0,0,0,-0.0940203,0.761508,-0.290144,-0.290144,0,0,0,0,0,0,0,-0.00626802,-0.0093574,0.0940203,-0.0352225,-0.049355,-0.761508,0.0170274,0.0216368,0.290144,0,0,0
32144.1,0,0,0,-0.0940203,0.761508,-0.290144,-0.290144,0,0,0,0,0,0,0,-0.00611132,-0.0093418,0.0940203,-0.0340703,-0.0492727,-0.761508,0.0165835,0.0216007,0.290144,0,0,0
32145.1,0,0,0,-0.0940203,0.766445,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00595462,-0.00932623,0.0940203,-0.0378559,-0.0541283,-0.766445,0.0128979,0.0183229,0.286903,0,0,0
32146.1,0,0,0,-0.0940203,0.766445,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00579792,-0.00931069,0.0940203,-0.0366215,-0.0540381,-0.766445,0.0125081,0.0182923,0.286903,0,0,0
32147.1,0,0,0,-0.0940203,0.766445,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00564122,-0.00929517,0.0940203,-0.0353779,-0.0539481,-0.766445,0.0121183,0.0182619,0.286903,0,0,0
32148.1,0,0,0,-0.0940203,0.766445,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00540617,-0.00927968,0.0940203,-0.0341343,-0.0538582,-0.766445,0.0117285,0.0182314,0.286903,0,0,0
32149.1,0,0,0,-0.0893193,0.767543,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00987213,-0.0139652,0.0893193,-0.0339423,-0.0548657,-0.767543,0.0113387,0.018201,0.286903,0,0,0
32150.1,0,0,0,-0.0893193,0.767543,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00955873,-0.013942,0.0893193,-0.0326713,-0.0547742,-0.767543,0.0109489,0.0181707,0.286903,0,0,0
32151.1,0,0,0,-0.0893193,0.767543,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.00924533,-0.0139187,0.0893193,-0.0314186,-0.0546829,-0.767543,0.0105553,0.0181404,0.286903,0,0,0
32152.1,0,0,0,-0.0846183,0.767543,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.0136329,-0.0185965,0.0846183,-0.0301476,-0.0545918,-0.767543,0.0102465,0.0181102,0.286903,0,0,0
32153.1,0,0,0,-0.0846183,0.767543,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.0132412,-0.0185655,0.0846183,-0.0288766,-0.0545008,-0.767543,0.00993777,0.01808,0.286903,0,0,0
32154.1,0,0,0,-0.0846183,0.767543,-0.286903,-0.286903,0,0,0,0,0,0,0,-0.0128494,-0.0185346,0.0846183,-0.0276056,-0.05441,-0.767543,0.00962903,0.0180499,0.286903,0,0,0
32155.1,0,0,0,-0.0846183,0.767543,-0.290607,-0.290607,0,0,0,0,0,0,0,-0.0124577,-0.0185037,0.0846183,-0.0263346,-0.0543193,-0.767543,0.0131101,0.0217247,0.290607,0,0,0
32156.1,0,0,0,-0.0893193,0.767543,-0.290607,-0.290607,0,0,0,0,0,0,0,-0.00736492,-0.0137719,0.0893193,-0.0250636,-0.0542288,-0.767543,0.0128246,0.0216885,0.290607,0,0,0
