-199.667,-658.85
-193.917,-632.667
-188.167,-542.683
-182.583,-307.05
-177,-303.183
-171.417,-318.7
-165.833,-313.883
-60.9167,52.1667
-57.6667,137.233
-54.4167,134.25
-6.16667,21.2667
-3.66667,20.25
-1.5,-90.7667
0.666667,-252.167
2.83333,-251.917
4.83333,-49.8167
6.16667,-50.5
7.5,-141.183
8.83333,-142.017
10.25,-274.033
11.6667,-272.867
-36.9167,-353.433
-34.6667,-354.15
-32.4167,-414.867
-30.75,-411.733
-29.0833,-427.433
-27.4167,-491.833
-25.75,-484.883
-24.0833,-525.933
-22.4167,-518.183
-0.75,-1349.8
0.583333,-1318.17
1.16667,-1159.53
1.25,-1114.57
1.33333,-1087.9
-33.5833,-1055.05
-32.9167,-1024.85
-32.25,-996.683
-31.5833,-1038.83
-60.9167,-1340.87
-59.75,-1308.87
-58.5833,-1439.95
-202.417,-1406.33
-198.833,-1539.55
-194.083,-1436.95
-189.333,-1397.47
-184.083,-1313.77
-178.833,-1259.8
-174.833,-1220.52
-170.833,-1207.23
-166,-1165.88
-161.167,-1126.57
-156.333,-1107.8
-151.083,-1245.78
-146,-1213.43
-140.917,-1237.08
-135.833,-1201.12
-134.333,-1175.53
-132.833,-1119.95
-131.333,-1157.23
-129.75,-1132.5
-128.167,-1169.08
-126.583,-1166.63
-125,-1138.43
-228.417,-859.433
-225.083,-792.55
-221.75,-765.65
-218.417,-814.75
-213.417,-754.6
-203.417,-719.483
-173.5,-291.367
-168.25,-264.633
-188,-307.9
-182.333,-322.833
-176.667,-298.733
-171,-277.633
-165.333,-304.133
-159.667,-275.733
-119,-217.833
-113.917,-102.45
-108.833,-79.7333
-103.75,-39.0167
-99.5,-11.95
-95.25,9.01667
-91,23.9833
-86.75,42.0333
-82.5,61.8167
-78.25,23.4833
-74,43.1
-69.75,31.9167
-65.5,78.2333
-60.9167,83.1167
-56.3333,65
-51.75,84.3833
-47.1667,91.8667
-42.5833,84.35
-38.5833,49.1833
-34.5833,57.7667
-5.58333,166.35
-2,172.15
1.08333,-111.517
9.16667,-31.45
12.1667,-30.3333
12.75,240.783
43.3333,234.583
43.4167,141.45
43.5,137.783
43.5833,134.85
43.6667,19.1667
43.75,8.36667
43.8333,7.3
43.9167,1.26667
39,-176.683
39.1667,-174.933
39.3333,-190.05
39.5,-190.933
39.6667,-133.75
39.8333,-136.5
40,-122.25
40.1667,-141.783
40.3333,-145.05
40.5,-166.317
40.6667,-170.317
40.8333,-178.717
41,-153.05
39.4167,-153.767
37.8333,-180.833
36.25,-187.45
34.6667,-188.217
33.0833,-72.55
31.5833,-74.8167
30.5,-2.53333
29.4167,0.616667
27.9167,97.6
26.4167,137.317
24.9167,136.367
23.4167,10.3667
21.9167,33.55
20.4167,33.35
19.5,-22.3333
18.5833,-10.6
17.6667,-8.01667
16.75,-32.1333
15.8333,-70.7
14.9167,-66.5667
14,556.483
-16.9167,550.183
-57.3333,545.883
-57.0833,471.6
-121.833,465.433
-105.5,385.767
-104.417,411.767
-103.333,406.25
-102.25,418.35
-101.167,367.35
-105.083,362.1
-103.917,386.6
-102.75,230.883
-126.583,226.65
-124.583,27.0833
-122.583,-58.2
-120.583,-60.7833
-118.5,-298.117
-146.417,-295.517
-143.833,-273.417
-140.75,-384.567
-137.667,-377.217
-149.583,-369.867
-146.25,-98.5167
-142.917,-124.45
-134.583,-123.1
-201.333,-14.75
-196.917,-15.2667
-147.583,43.2667
-144,38.7667
-135.417,118.033
-131.917,111.9
-128.417,106.75
-164.917,388.6
-180.75,239.95
-176.25,232.333
-171.75,-26.2833
-137.25,112.983
-133.25,106.867
-129.25,118.683
-125.25,-36.3
-121.25,-66.8
-117.25,-70.3
-113.25,-79.9167
-109.25,-73.4333
-105.25,-75.1833
-101.25,6.06667
-97.25,4.06667
-93.25,0.0666667
-89.25,-83.3167
-85.25,-81.65
-81.25,-25.9833
-47.25,59.7
-43.75,57.3167
-40.25,116.933
-36.75,112.583
1.75,240.383
4.66667,176.983
12.5833,171.083
15.4167,9.48333
18.25,5.46667
41.0833,98.7667
43.0833,86.6167
44.4167,91.7833
45.75,160.833
46,98.8
46.5,101.633
47,33.9833
47.5,9.51667
48,14.8333
48.5,422.4
73.9167,420.25
73.9167,306.6
43.9167,112.333
44,113.267
-20.9167,-182.083
-19.75,-141.983
-18.5833,-141.533
-17.4167,-166.017
-16.75,-111.15
-16.0833,-115
-5.41667,-168.817
-4.91667,-117.833
-4.66667,-123.783
-4.41667,14.6667
20.8333,10.3333
-24.25,-132
-24.75,-132.25
-25.25,-132.5
-25,-162.717
-24.75,-224.417
-24.4167,-220.667
-24.0833,-126.917
-23.75,97.3333
0.916667,100.667
-0.166667,-71.3167
-1.25,-40.4167
-2.33333,-41.15
-2.91667,3.5
41.5,-33.5667
110.167,-31.7
107.667,421.683
105.167,413.05
102.667,404.417
100.167,369.683
172.667,902.55
168.917,885.4
170.167,857.633
166.333,890.067
162.5,873.667
158.667,672.883
99.8333,658.15
96.9167,627.317
94.5,645.217
92.0833,632.617
89.6667,660.05
87.25,633.833
85.4167,624.05
83.5833,617.317
81.8333,581.517
80.0833,568.55
78.3333,554.583
76.9167,536.083
75.5,524.417
74.0833,509.75
72.6667,482.217
71.25,470.883
69.8333,462.55
68.4167,448.983
82,514.95
80.3333,500.6
78.6667,397.967
77.4167,353.917
76.1667,346.633
14.4167,421.15
68.6667,483.25
65.9167,465.233
63.1667,444.867
60.4167,441.55
57.6667,423.65
54.9167,261.717
52.1667,272.2
49.5833,256.467
47,212.667
44.4167,211.35
41.8333,199.15
39.6667,174.95
36.75,126.65
33.8333,112.917
30.9167,121.183
28,106.567
25.0833,90.9
22.1667,99.2333
19.25,73.6667
16.3333,62.9833
13.8333,52.3
11.3333,16.7333
8.83333,3.98333
-73.6667,-129.767
-74.8333,-132.783
-75.25,-143.55
-74.5,-154.317
-143.75,-305.517
-141.833,-306.25
-129.917,-227.983
-128.167,-253.467
-125.167,-246.55
-122.167,-221.633
-119.083,-274.217
-116,-266.017
-112.917,-267.817
-94.8333,-262.5
-92.9167,-200.183
-91,-388.1
-89.0833,-380.317
-132.167,-415.533
-129.5,-406.383
-126.833,-345.467
-124.167,-180.417
-106.5,-174.917
-104.083,-159.833
-101.667,-302.917
-99.25,-295.55
-116.833,-412.3
-114.083,-402.983
-111.333,-331.717
-33.5833,-323.767
-32.0833,-273.817
-30.5833,-148.517
-29.0833,-143.2
-27.3333,-146.567
-25.5833,-130.767
-23.8333,-125.7
-22.0833,-104.267
-20.3333,-171.117
-64.5833,-164.367
-62.1667,-75.3833
-59.75,-341.75
-67.3333,-330.617
-64.75,-349.25
-62.1667,-337.383
-59.5833,-285.933
-67,-301.767
-64.25,-292.183
-96.5,-1147.08
-88.1667,-1144.37
-84.9167,-1120.3
-81.6667,-1096.43
-53.4167,-1170.13
-50.5833,-987.217
-47.75,-964.567
-44.9167,-1118.92
-37.0833,-1093.32
-34.3333,-1067.32
-31.5833,-712.5
-28.8333,-611.167
-26.0833,-592.183
-23.3333,-445.567
-20.5833,-409.083
-19.1667,-394.95
82.25,10.3
82,-548.967
76.75,-531.783
75.4167,-387.067
109.083,-982.517
107.333,-958.517
105.583,-767.9
103.833,-702.067
102.083,-681.683
100.333,-550.283
98.5833,-532.75
96.8333,-441.383
95.3333,-422.25
93.8333,-405.217
157.333,-981.383
154.75,-958.717
151.417,-935.75
158.083,-603.783
154.583,-586.1
151.083,-564.783
137.833,-751.467
134.75,-736.517
131.667,-713.867
128.583,-691.217
125.167,-679.633
121.75,-658.9
118.333,-711.133
116.167,-688.133
114,-605.433
111.833,-601.75
109.667,-576.717
107.5,-524.85
105.333,-500.283
408.167,-314.717
445.917,-292.55
437.917,1256.43
414.167,1251.95
405.667,1226.82
397.167,1219.5
388.5,1478.18
379.833,1439.93
371.167,1428.12
362.5,1417
348.667,1554.47
339.917,1521.45
335.583,1493.35
326.25,1530.9
321.917,1501.35
312.5,1928.8
303.5,1757.02
294.5,1723.08
285.5,1632.15
276.5,1598.22
267.583,1562.25
258.667,1521.28
249.75,1490.88
270.833,1421.83
261.417,1417.45
252,1390.8
242.583,1447.48
233.167,1422.78
225.417,1401.55
217.667,1382.87
209.833,1447.98
202,1417.67
194.75,1333.22
187.5,1325.5
180.25,1288.03
173,1342.32
130.75,1172.08
124.083,1137.92
122.417,1179.75
90.6667,1145.55
84.3333,1450.4
78,1410.6
132.75,1605.97
126.5,1560.23
120.25,1506.37
114.167,1525.65
113.083,1444.78
106.917,1395.43
100.583,1214.62
94.25,1236.77
77.9167,1184.7
71.75,1151.63
65.5833,1099.1
59.4167,1186.57
68.25,1157.47
61.8333,1100.92
55.4167,944.35
49,678.117
42.5833,627.417
36.1667,582.167
29.75,658.833
28.4167,609.067
27.8333,623.3
27.25,640.933
26.4167,614.85
25.5833,630.4
24.75,787.25
23.9167,761.467
58.0833,946.25
56.6667,1338.52
70.25,1301.75
68.5,1273.47
131.75,1203.77
129,1169.65
51.25,754.633
49.8333,727.983
48.4167,842.95
-13,819.467
-13.4167,217.983
11.1667,203.183
10.3333,183.417
-90.5,-123.267
-109.667,-133.167
-108.5,-606.067
-106.833,-625.917
-105.167,-628.083
-93.5,-386.25
-92,-344.1
-100.5,-349.683
-98.8333,-467.267
-97.1667,-470.783
-95.5,-475.7
-93.8333,-510.567
-92.1667,-512.617
-50.5,-313.133
-49.5,-318
-48.5,-425.35
-48.0833,-432.167
-47.6667,-435.933
-47.1667,-522.433
-82.0833,-483.533
-81.4167,-479.65
-80.75,-594.767
-79.0833,-563.817
-77.4167,-554.083
-85.75,-597.35
-83.9167,-704.6
-82,-691.383
-130.083,-673.167
-127.333,-700.167
-124.583,-687.317
-122,-793.467
-119.417,-671.317
-116.833,-657.95
-114.25,-696.25
-166.417,-679.2
-162.667,-1139.15
-158.917,-1279.83
-155.167,-1257.32
-346.417,-1593.8
-339.417,-1565.22
-332.417,-1744.52
-355.417,-1710.32
-347.917,-1952.05
-340.417,-1911.45
-287.917,-1687.85
-281.167,-1649.6
-199.417,-1104.28
-193.917,-1254.37
-187.833,-1214.88
-181.75,-1285.37
-175.417,-1258.9
-169.083,-1209.97
-161.667,-1157.62
-279.25,-988.333
-271,-948.433
-327.75,-1237.53
-318.417,-1189.92
-300.083,-1202.3
-291.917,-1241.32
-318.333,-1201.03
-259.167,-1116.83
-252.5,-841.233
-246.167,-810.65
-239.833,-789.783
-233.5,-741.167
-227.167,-718.983
-220.667,-581.733
-214.167,-663.55
-207.833,-636.583
-201.5,-632.483
-195.167,-607.033
-253.833,-914.633
-246.417,-884.233
-239,-866.833
-205.917,-785.867
-198.25,-752.683
-155.583,-642.233
-148.5,-671.15
-151.417,-640.083
-144.167,-670.417
-137.5,-880.083
-130.833,-844.733
-159.167,-1133.37
-151.917,-1137.28
-144.667,-1097.48
-137.583,-1179.57
-205.5,-1140.62
-197.167,-1438.67
-189.667,-1275.02
-182.167,-1232.98
-99.6667,-820.95
-93.4167,-787.067
-87.1667,-322.4
-60.9167,-270.883
-55,-243.65
-50,-484.417
-45,-460.667
-40,-337.65
0,-318.333
1.16667,-498
2.33333,-368.45
3.5,-357.283
4.16667,-443.117
4.83333,-429.95
5.5,-421.867
-28.0833,-625.733
-26.0833,-726.017
-22.8333,-700.983
-19.5833,-744
-16.3333,-722.933
-13.0833,-701.783
-9.83333,-672
-6.58333,-635.367
-3.33333,-614.933
-2.16667,-588.483
-1,-348.1
84.0833,-334.833
82.75,-94.5667
66.5833,-33.0833
65.6667,-26.7833
64.1667,-240.483
98.5,79.2167
217.25,88.7833
214,346.35
210.75,506.75
212.5,510
209.167,587.25
205.833,523.117
202.5,526.333
199.167,242.55
120.833,250.2
118.75,251.85
115.583,254.05
112.417,-129.75
109.25,-33.3333
106.5,-25.6
103.75,-133.867
101.583,-11.8833
99.4167,-3.73333
97.0833,4.41667
94.75,265.567
92.4167,264.467
90.0833,276.367
87.1667,172.683
84.25,166.9
81.3333,207.117
78.4167,10.55
34.25,5.11667
-4.25,-339.933
-7.16667,-414.433
-10.0833,-416.75
-46.75,-793.9
-47.8333,-783.7
-48.9167,-824.35
-49.6667,-805.65
-215.417,-356.95
-213.417,-349.883
-211.417,-21.8167
-129.417,-18.4
-128.167,183.017
-126.917,179.917
-125.667,-260.3
-884.417,-123.2
-870.5,-120.9
-791.583,19.4833
-778.75,19.5667
-766.5,83.0667
-754.25,185.533
-742,177.183
-729.75,35.75
-717.5,28.4833
-705.25,4.21667
-693,-2.61667
-640.75,-33.1833
-629.167,-39.35
-667.583,-299.45
-655.167,-297.683
-641.333,-2.91667
-627.5,14.75
-613.917,16.0167
-600.333,-142.717
-586.75,-230.45
-572.583,-223.567
-556.417,-113.683
-565.25,-177.383
-548.667,-164.283
-532,-156.183
-515.333,-141.767
-498.667,-186.483
-482,-445.233
-465.333,-431.217
-449.917,-325.2
-434.5,-312.817
-379.083,-151.433
-364.333,-387.967
-349.583,-379.033
-334.833,-361.1
-320.083,-385.25
-305.333,-376.033
-290.583,-153.817
-275.833,-172.15
-261.083,-161.85
-246.333,-148.55
-231.583,-151.083
-216.833,-142.017
-202.083,-160.95
-187.333,-150.65
-162.583,-193.483
-148.667,-261.483
-135.333,-257.783
-122,-180.267
-108.667,-198
-95.9167,-202.767
-83.1667,-188.533
-90.4167,-223.583
-77.3333,-229.15
-67,-219.55
-56.6667,-218.083
-46.3333,-190.267
-34.6667,-176.8
-23,-167.15
-11.3333,414.5
160.333,407.3
156.667,-448.717
63,-439.55
61.9167,-442.083
60.8333,-454.383
59.75,-441.167
58.6667,-425.133
57.5833,-464.117
56.5,-450.4
55.4167,-439.683
54.3333,-442.2
53.25,-428.45
52.8333,-431.1
52.4167,-417.483
56.1667,-1090.1
54.8333,-1247.35
33.5,-1218.75
32.5,-1073.87
31.5,-1095.92
20.5,-1070.82
19.6667,-1023.18
18.8333,-1005.95
18,-980.9
16.75,-865.067
-9.5,-910.767
-10.3333,-887.417
-11.1667,-846.067
-12,-1060.98
-17.8333,-1039.5
-18.5833,-906.017
-19.3333,-829.867
-20.0833,-809.633
-20.1667,-836.917
-20.25,-858.367
-20.3333,-838.133
-20.4167,-954.75
-20.5,-1051.6
-20.5833,-1027.47
-20.6667,-993.783
-20.75,-971.6
-20.8333,-944.333
-55.9167,-931.017
-55.4167,-909.683
-54.9167,-882.25
-64.4167,-871.283
-63.75,-1020.05
-87.9167,-990.717
-86.6667,-1065.65
-85.4167,-1198.87
-84.1667,-1165.12
-82.9167,-1090.68
-81.6667,-696.933
-40.4167,-669.883
-40.1667,-358.317
0.0833333,-336.5
-0.333333,-314.55
-0.75,-264.6
-1.16667,-121.767
-1.58333,-101.833
-47,-260.9
-46.6667,-266.45
-43.6667,-233.367
-40.6667,-239.467
-39.1667,-348.15
-37.6667,-326.933
-36.1667,-490.117
-94.6667,-278.233
-92.1667,-257.467
-69.6667,-157.6
-67.5,-112.067
-65.3333,-94.0333
-63.1667,35.7333
-31,20.6333
-29.3333,36.7833
-27.6667,53.9333
-25.9167,71.7
-24.1667,73.2833
-22.75,73.8667
-21.3333,78.4
-19.9167,81.1
-18.6667,-83.2
-17.4167,-77.3167
-86.1667,-220.533
-83.75,-218.267
-81.3333,-208.367
-79.3333,-313.6
-77.3333,-348.933
-75.3333,-337.2
-73.3333,-389.417
-71.4167,-365.633
-34.5,-355.233
-33.1667,-102.917
-31.8333,-150.617
-30.5,-143.233
-29.1667,-129.533
-27.8333,-377.95
-66.5,-369.4
-64.5,-631.833
-62.5,-625.783
-60.5,-614.55
-138.5,-740.4
-135.167,-1289.97
-212.417,-1267.38
-208.333,-1406.9
-204.25,-1803.72
-250.333,-1771.77
-210.583,-1549.75
-206.833,-1456.95
-203.083,-1433.98
-199.333,-1417.73
-195.583,-1332.42
-191.833,-1312.5
-188.083,-1286.57
-188.667,-1294.63
-184.167,-1495.38
-184,-1460.27
-178.75,-1296.15
-173.5,-1248.72
-168.25,-1213.5
-143,-1073.28
-138.833,-1084.8
-134.667,-1054.25
-130.5,-1002.7
-126.333,-1011.92
-122.167,-983.617
-118,-1200.32
-98.8333,-1171
-95.9167,-873.55
-93,-1116.52
-84.75,-1082.63
-81.5833,-855.3
-78.4167,-824.183
-15.25,-677.2
-12.5833,-646.633
-174.917,-2431.07
-169.5,-2370.23
-159.083,-2120.18
-153.75,-2236.28
-168.417,-2175.5
-162.75,-2125.7
-212.083,-2195.72
-205.5,-2135.33
-198.917,-2056.95
-193.5,-2015.35
-188.083,-1957.58
-182.667,-1907.82
-177.25,-1834.82
-171.833,-1779.87
-156.417,-1655.92
-151.167,-1585.12
-145.917,-1532.37
-140.083,-1626.62
-134.25,-1627.4
-128.417,-1568.1
-122.583,-1558.8
-116.75,-1360.55
-110.917,-1306.85
-105.75,-1285.15
-100.583,-1235.4
-95.4167,-1277.73
-90.25,-1227.53
-86.4167,-1178.6
-112.583,-1346.05
-109.583,-1303.05
-211.583,-1741.75
-206.833,-1700.5
-202.917,-1690.25
-198.417,-1997.27
-218.917,-1945.3
-214,-1902.33
-209.083,-1854.28
-204.167,-1801.08
-199.25,-1762.88
-194.333,-1709.43
-154.5,-1536.55
-150.25,-1591.53
-146.083,-1542.82
-141.917,-1492.95
-137.75,-1443.83
-133.583,-1392.68
-129.083,-1180.78
-124.583,-1120.23
-120.083,-1070.87
-115.583,-1062.15
-111.083,-1012.4
-106.583,-902.65
-102.083,-857.983
-97.3333,-999.317
-92.5833,-947.133
-37.8333,-268.467
-33.8333,-256.317
20.1667,-215.533
23.3333,-77.75
27.5,-147.683
31.6667,-104.767
33.0833,-100.1
34.5,-435.3
36,-413.55
37.5,-168.7
13.6667,-455.617
15.25,-435.683
15.9167,-443.933
6.58333,-459.75
7.41667,-440.7
8.25,-348.917
44.0833,-319.35
44.3333,-302.117
44.5833,-297.6
44.8333,-216.867
45.25,-199.033
45.6667,32.1
46.0833,186.683
81.5,196.483
81.3333,40.2833
66.1667,-302.167
66.25,-285.55
66.3333,-170.633
66.4167,-166.317
66.5,-149.317
66.5833,-88.3167
66.6667,-73.5833
1.75,-86.8667
2.91667,-114.683
3.58333,-102.233
-45.75,-445.783
-46,-485.383
-46.25,-474.15
-46.5,-538.433
-46.75,-532.333
-102.417,-683.233
-102.167,-492.667
-86.9167,-487.2
-86.9167,-558.733
-86.9167,-476.233
-86.9167,-471
-86.3333,-372.767
-85.75,-372.75
-85.1667,-368.667
-99.5833,-181.6
-98.75,-299.617
-97.9167,-296.65
-97.0833,-263.033
-101.25,-429.7
-100.333,-421.5
-99.4167,-570.983
-98.5,-834.85
-97.5833,-819.15
-96.6667,-819.45
-95.75,-808.583
-94.8333,-795.683
-93.0833,-756.267
-91.3333,-804.533
-88.75,-780.617
-86.1667,-838.083
-83.5833,-812.017
-81,-786.967
-78.4167,-686.05
-130.833,-669.2
-127.333,-651.333
-123.833,-638.7
-155.75,-708.95
-152.083,-690.75
-153.417,-876.983
-149.833,-856.383
-146.25,-1231.78
-192.667,-1203.37
-162.667,-1005.75
-158.083,-795.95
-153.5,-773.433
-148.917,-959.867
-144.333,-932.8
-154.75,-764.183
-149.917,-733.533
-144.5,-575.883
-139.083,-319.1
-133.917,-303.067
-128.75,-1212.03
-298.583,-1662.98
-290.5,-1622.08
-257.417,-1574.18
-249.75,-1532.67
-242.083,-1445.15
-235.5,-1465.87
-228.917,-1425.28
-222.333,-1520.7
-266.583,-2020.78
-260,-1975.75
-253.417,-1988.72
-246.833,-1943.97
-240.25,-1899.22
-204.583,-1977.08
-209.417,-2061.92
-203.833,-2012.55
-198.25,-1694.47
-192.667,-1649.62
-187.083,-934.767
-206.5,-977.567
-200.5,-941.133
-194.5,-703.7
-108.75,-680.567
-104.333,-646.2
-99.9167,-662.833
-95.5,-423.15
-91.1667,-393.733
-96.8333,-430.317
-92.3333,-402.417
-87.8333,-328.083
-63.3333,-305.6
-59.1667,-572.383
-55,-545.383
-50.8333,-596.383
-81.6667,-567.817
-76.9167,-409.433
-62.1667,-347.233
-57.5833,-324.033
-53,-299.817
-48.4167,-307.617
-43.8333,-282.633
-150.167,-3345.67
-144.667,-3320.23
-139.167,-3243.1
-134.25,-2902.42
-49.3333,-2674.15
-45.8333,-2608.9
-42.3333,-2300.65
-38.8333,-2416.05
-36.1667,-2358.62
-93.0833,-2164.37
-89,-2103.28
-84.9167,-2058.2
-80.8333,-1974.35
-76.75,-1916.93
-72.9167,-1811.22
-69.0833,-1608.27
-65.25,-1549.6
-61.4167,-1762.08
-47.5833,-1694.98
-43.9167,-1746.3
-68.1667,-1651.97
-67,-1607.45
-65.4167,-1894.82
-133.833,-1834.65
-131.083,-1783.88
-128.333,-1812.13
-125.583,-1761.08
-122.833,-2077.3
-180.917,-2031.38
-178,-2029.47
-175.083,-2120.78
-172.167,-2072.82
-169.25,-2073.85
-165.833,-2027.07
-167.583,-1864.48
-164.25,-1702.87
-160.917,-1657.73
-177.583,-2044.6
-173.917,-1981.1
-120.667,-1898.9
-118.25,-1837.03
-115.833,-1771.82
-37.0833,-1383.82
-59.5833,-1348.2
-56.6667,-1289.03
-53.75,-1557.47
-50.8333,-1663.38
-48.0833,-1593.5
-45.3333,-1438.62
-12.5833,-881.3
-10,-820.117
-7.41667,-760.75
-4.83333,-1109.43
-2.25,-1047.67
-0.25,-573.9
26.75,-362.817
28.5,-307.683
-4.75,-475.55
32.5833,-210.683
34.3333,-155.767
46.0833,-43.85
45.8333,-53.35
45.5833,-51.5
40.3333,-119.65
40.1667,-112.217
41.3333,-21.1667
42.5,-179.467
43.6667,-163.933
44.8333,-189.233
46,-290.9
46.1667,-273.417
-8.66667,-383.933
-7.58333,-364.583
-86.5,-703.8
-84.0833,-462.033
-81.6667,-439.1
-54.25,-155.767
-52.25,-103.733
-50.25,-87.8
-48.0833,-82.8667
-45.9167,77.5333
-4.16667,90.3167
-3.08333,199.1
-2,204.75
-2.08333,324.567
-27.1667,115.483
-26.8333,121.65
-26.5,121.817
-26.1667,122
23.1667,517.183
21.6667,390.05
20.1667,382.633
18.6667,562.217
17.1667,417.867
15.6667,408.733
14.0833,401.567
12.5,396.383
-74.0833,564.2
-74.5833,548.933
-75.0833,223.667
-74.75,291.9
-74.4167,280.833
-74.0833,56.7667
-72.5,54.6333
-71.3333,54.1
-70.1667,46.5333
-69,38.5333
-67.8333,52.6333
-66.6667,48.3167
-65.5,38.3
-63.8333,35.4167
-62.1667,-119.45
-60.5,-118.717
-58.8333,-38.7333
-57.1667,-46.1833
-95.5,-225.767
-92.75,-235.8
-115,-230.583
-112.417,-516.083
-109.25,-549.367
-106.083,-538.933
-102.75,-541.55
-99.4167,-517.133
-96.0833,-505.933
-92.8333,-564.9
-89.5833,-553.717
-116.333,-545.183
-107.583,-690.367
-103.917,-677.967
-100.25,-652.2
-41.5833,-950.583
-38.8333,-935.833
-37,-631.217
-35.1667,-326.467
-14.6667,-329.65
-14.5,-329.233
35.6667,-400.817
35.4167,-394.9
35.1667,-488.467
34.9167,-582.367
34.6667,-572.75
-30.5833,-738.7
-29.0833,-469.683
27.4167,-457.3
28,-622.917
28.5833,-395.667
18.75,-385.467
19.0833,-760.267
19.4167,-655.75
19.75,-640.7
20.9167,-604.067
22.0833,-584.683
23.25,-776.3
24.4167,-681.283
25.5833,-658.633
26.75,-635.983
27.9167,-649.333
59.0833,-565.083
58.3333,-539.967
52.5833,-627.85
51.9167,-281.017
51.25,-263.3
50.5833,-323.583
49.9167,-338.117
49.25,-322.15
48.5833,-230.15
47.9167,-215.5
47.25,-228.85
46.5833,-313.317
70.9167,-296
69.8333,-212.683
68.75,-196.483
92.6667,-89.8333
91.1667,-94.7333
89.6667,-80.9167
88.1667,-200.1
86,-227.05
83.8333,-213.583
81.25,-218.117
78.6667,-112.133
76.0833,-105.483
73.5,-101.833
70.9167,-219.367
68.3333,-210.617
0.75,-287.867
4.25,-681.833
2.66667,-666.083
0.583333,-611.4
-1.41667,-925.95
-83.4167,-908.05
-84.0833,-901.917
-103.833,-888.717
-103.25,-660.517
-102.667,-646.033
-82.0833,-224.6
-81.5,-211.867
-20.9167,-100.133
74.5,233.75
73.3333,238.233
72.1667,338.05
71,337.55
99.8333,697.05
97.0833,687.583
94.3333,739.35
92.5,670.167
90.6667,662.067
58.8333,548.467
57.3333,736.683
55.8333,724.3
54.3333,849.383
52.8333,805.2
166.333,792.783
162.917,1173.37
159.5,1855.88
256.083,1822.8
251,1786.72
245.917,1753.68
210.833,1761.05
206.75,1693.75
202.667,1661.02
198.5,1668.4
194.333,1420.5
190.167,1394.23
206,1493.67
201.5,1233.48
197,1207.13
192.5,1386.05
188,1132.57
183.5,1107.37
54,640.5
52,620.967
50,476.533
48,460.2
16.4167,527.417
15.3333,508.983
14.25,492.583
133.167,851.967
130.083,826.383
127,777.8
123.917,619.3
120.833,597.633
117.75,-8.03333
114.667,65.9833
111.583,50.5
108.5,-26.9833
104.333,272.133
100.25,244.283
96.1667,187.433
92.0833,-76.2833
88,-104.5
82.5833,52.2833
77.1667,22.7833
71.4167,-8.75
65.6667,-22.7
59.9167,-62.8833
