32289,0,0,0,0.0990846,0.0632876,-0.350778,-0.350778,0,0,0,0,0,0,0,0,-0.0990846,-0.0990846,0,-0.0632876,-0.0632876,0,0.350778,0.350778,0,0,0
32290,0,0,0,0.0990846,0.0632876,-0.350778,-0.350778,0,0,0,0,0,0,0,0,0,-0.0990846,0,0,-0.0632876,0,0,0.350778,0,0,0
32291,0,0,0,0.0990846,0.0632876,-0.349634,-0.349634,0,0,0,0,0,0,0,0,0,-0.0990846,0,0,-0.0632876,0,-0.00114409,0.349634,0,0,0
32292,0,0,0,0.0990846,0.0638428,-0.347574,-0.347574,0,0,0,0,0,0,0,0,0,-0.0990846,0,-0.000555155,-0.0638428,0,-0.00320154,0.347574,0,0,0
32293,0,0,0,0.0990846,0.0627325,-0.347574,-0.347574,0,0,0,0,0,0,0,0,0,-0.0990846,0,0.00055608,-0.0627325,0,-0.00319621,0.347574,0,0,0
32293.9,0,0,0,0.0990846,0.0621773,-0.347574,-0.347574,0,0,0,0,0,0,0,0,0,-0.0990846,0,0.00111031,-0.0621773,0,-0.00319088,0.347574,0,0,0
32295,0,0,0,0.0990846,0.0627325,-0.347574,-0.347574,0,0,0,0,0,0,0,0,0,-0.0990846,0,0.000553303,-0.0627325,0,-0.00318556,0.347574,0,0,0
32296,0,0,0,0.0990846,0.0638428,-0.349862,-0.349862,0,0,0,0,0,0,0,0,0,-0.0990846,0,-0.000557929,-0.0638428,0,-0.000892074,0.349862,0,0,0
32297,0,0,0,0.0943663,0.0621773,-0.349862,-0.349862,0,0,0,0,0,0,0,0,0.00471832,-0.0943663,0,0.00110846,-0.0621773,0,-0.000890587,0.349862,0,0,0
32298,0,0,0,0.0943663,0.0621773,-0.349862,-0.349862,0,0,0,0,0,0,0,0,0.00471045,-0.0943663,0,0.00110662,-0.0621773,0,-0.000889103,0.349862,0,0,0
32299,0,0,0,0.0943663,0.0621773,-0.349862,-0.349862,0,0,0,0,0,0,0,0,0.0047026,-0.0943663,0,0.00110477,-0.0621773,0,-0.000887621,0.349862,0,0,0
32300,0,0,0,0.0943663,0.0632876,-0.357413,-0.357413,0,0,0,0,0,0,0,0,0.00469476,-0.0943663,0,-7.37744e-06,-0.0632876,0,0.00666484,0.357413,0,0,0
32301,0,0,0,0.0943663,0.0632876,-0.357413,-0.357413,0,0,0,0,0,0,0,0,0.00468694,-0.0943663,0,-7.36514e-06,-0.0632876,0,0.00665374,0.357413,0,0,0
32302,0,0,0,0.0943663,0.0632876,-0.357413,-0.357413,0,0,0,0,0,0,0,0,0.00467913,-0.0943663,0,-7.35287e-06,-0.0632876,0,0.00664265,0.357413,0,0,0
32303,0,0,0,0.0943663,0.0627325,-0.357413,-0.357413,0,0,0,0,0,0,0,0,0.00467133,-0.0943663,0,0.000547814,-0.0627325,0,0.00663158,0.357413,0,0,0
32304,0,0,0,0.0943663,0.0616222,-0.352608,-0.352608,0,0,0,0,0,0,0,0,0.00466354,-0.0943663,0,0.00165721,-0.0616222,0,0.00181535,0.352608,0,0,0
32304.9,0,0,0,0.0943663,0.0616222,-0.352608,-0.352608,0,0,0,0,0,0,0,0,0.00465577,-0.0943663,0,0.00165445,-0.0616222,0,0.00181232,0.352608,0,0,0
32306,0,0,0,0.0943663,0.0621773,-0.3581,-0.3581,0,0,0,0,0,0,0,0,0.00464801,-0.0943663,0,0.00109654,-0.0621773,0,0.00730093,0.3581,0,0,0
32307,0,0,0,0.0943663,0.0621773,-0.359702,-0.359702,0,0,0,0,0,0,0,0,0.00464027,-0.0943663,0,0.00109471,-0.0621773,0,0.00889049,0.359702,0,0,0
32308,0,0,0,0.0943663,0.0621773,-0.359702,-0.359702,0,0,0,0,0,0,0,0,0.00463253,-0.0943663,0,0.00109288,-0.0621773,0,0.00887567,0.359702,0,0,0
32309,0,0,0,0.0943663,0.0632876,-0.359702,-0.359702,0,0,0,0,0,0,0,0,0.00462481,-0.0943663,0,-1.92466e-05,-0.0632876,0,0.00886088,0.359702,0,0,0
